"date","tau","K","call_option_price","S","r","put_option_price"
"2014-02-13",15,1780,51.7,1829.83,0.0014,4.35
"2014-02-13",15,1785,47.15,1829.83,0.0014,4.95
"2014-02-13",15,1790,42.8,1829.83,0.0014,5.65
"2014-02-13",15,1795,38.6,1829.83,0.0014,6.45
"2014-02-13",15,1800,34.55,1829.83,0.0014,7.4
"2014-02-13",15,1805,30.65,1829.83,0.0014,8.45
"2014-02-13",15,1810,26.8,1829.83,0.0014,9.75
"2014-02-13",15,1815,23.4,1829.83,0.0014,11.2
"2014-02-13",15,1820,20.05,1829.83,0.0014,12.8
"2014-02-13",15,1825,16.95,1829.83,0.0014,14.65
"2014-02-13",15,1830,14.1,1829.83,0.0014,16.85
"2014-02-13",15,1835,11.5,1829.83,0.0014,19.35
"2014-02-13",15,1840,9.25,1829.83,0.0014,22.1
"2014-02-13",15,1845,7.35,1829.83,0.0014,25.1
"2014-02-13",15,1850,5.65,1829.83,0.0014,28.55
"2014-02-13",15,1855,4.35,1829.83,0.0014,32.15
"2014-02-13",15,1860,3.25,1829.83,0.0014,35.95
"2014-02-13",15,1865,2.45,1829.83,0.0014,40.2
"2014-02-13",15,1870,1.8,1829.83,0.0014,44.5
"2014-02-13",37,1735,97.65,1829.83,0.0017,7.35
"2014-02-13",37,1740,93.2,1829.83,0.0017,7.9
"2014-02-13",37,1745,88.8,1829.83,0.0017,8.4
"2014-02-13",37,1750,84.4,1829.83,0.0017,9
"2014-02-13",37,1755,80.05,1829.83,0.0017,9.7
"2014-02-13",37,1760,75.75,1829.83,0.0017,10.3
"2014-02-13",37,1765,71.45,1829.83,0.0017,11
"2014-02-13",37,1770,67.35,1829.83,0.0017,11.85
"2014-02-13",37,1775,63.35,1829.83,0.0017,12.75
"2014-02-13",37,1780,59.2,1829.83,0.0017,13.65
"2014-02-13",37,1785,55.3,1829.83,0.0017,14.85
"2014-02-13",37,1790,51.5,1829.83,0.0017,15.9
"2014-02-13",37,1795,47.75,1829.83,0.0017,17.3
"2014-02-13",37,1800,44.1,1829.83,0.0017,18.5
"2014-02-13",37,1805,40.5,1829.83,0.0017,19.95
"2014-02-13",37,1810,36.95,1829.83,0.0017,21.6
"2014-02-13",37,1815,33.7,1829.83,0.0017,23.2
"2014-02-13",37,1820,30.65,1829.83,0.0017,25.05
"2014-02-13",37,1825,27.6,1829.83,0.0017,27.05
"2014-02-13",37,1830,24.75,1829.83,0.0017,29.2
"2014-02-13",37,1835,22.05,1829.83,0.0017,31.45
"2014-02-13",37,1840,19.4,1829.83,0.0017,33.95
"2014-02-13",37,1845,17.1,1829.83,0.0017,36.6
"2014-02-13",37,1850,14.9,1829.83,0.0017,39.4
"2014-02-13",37,1855,12.9,1829.83,0.0017,42.4
"2014-02-13",37,1860,11.1,1829.83,0.0017,45.55
"2014-02-13",37,1865,9.5,1829.83,0.0017,48.95
"2014-02-13",37,1870,8.05,1829.83,0.0017,52.5
"2014-02-13",37,1875,6.75,1829.83,0.0017,56.15
"2014-02-13",37,1880,5.65,1829.83,0.0017,60.25
"2014-02-13",37,1885,4.7,1829.83,0.0017,64.1
"2014-02-13",37,1890,3.9,1829.83,0.0017,68.55
"2014-02-13",37,1895,3.35,1829.83,0.0017,72.65
"2014-02-13",37,1900,2.775,1829.83,0.0017,77.3
"2014-02-13",37,1905,2.325,1829.83,0.0017,81.85
"2014-02-13",37,1910,2.15,1829.83,0.0017,86.25
"2014-02-14",14,1765,73.65,1838.63,0.0013,1.725
"2014-02-14",14,1770,68.8,1838.63,0.0013,1.95
"2014-02-14",14,1775,64,1838.63,0.0013,2.2
"2014-02-14",14,1780,59.3,1838.63,0.0013,2.55
"2014-02-14",14,1785,54.45,1838.63,0.0013,2.875
"2014-02-14",14,1790,49.95,1838.63,0.0013,3.3
"2014-02-14",14,1795,45.45,1838.63,0.0013,3.8
"2014-02-14",14,1800,41.1,1838.63,0.0013,4.45
"2014-02-14",14,1805,36.9,1838.63,0.0013,5.15
"2014-02-14",14,1810,32.7,1838.63,0.0013,6.05
"2014-02-14",14,1815,28.8,1838.63,0.0013,7.05
"2014-02-14",14,1820,25.1,1838.63,0.0013,8.25
"2014-02-14",14,1825,21.7,1838.63,0.0013,9.75
"2014-02-14",14,1830,18.3,1838.63,0.0013,11.4
"2014-02-14",14,1835,15.35,1838.63,0.0013,13.35
"2014-02-14",14,1840,12.55,1838.63,0.0013,15.65
"2014-02-14",14,1845,10.15,1838.63,0.0013,18.2
"2014-02-14",14,1850,8.05,1838.63,0.0013,21.15
"2014-02-14",14,1855,6.25,1838.63,0.0013,24.35
"2014-02-14",14,1860,4.8,1838.63,0.0013,27.85
"2014-02-14",14,1865,3.65,1838.63,0.0013,31.8
"2014-02-14",14,1870,2.75,1838.63,0.0013,35.8
"2014-02-14",14,1875,2.1,1838.63,0.0013,40.2
"2014-02-14",14,1880,1.625,1838.63,0.0013,44.7
"2014-02-14",36,1745,96.95,1838.63,0.0017,6.55
"2014-02-14",36,1750,92.4,1838.63,0.0017,7.25
"2014-02-14",36,1755,87.9,1838.63,0.0017,7.55
"2014-02-14",36,1760,83.5,1838.63,0.0017,8.15
"2014-02-14",36,1765,79.1,1838.63,0.0017,8.7
"2014-02-14",36,1770,74.75,1838.63,0.0017,9.4
"2014-02-14",36,1775,70.2,1838.63,0.0017,10.25
"2014-02-14",36,1780,66,1838.63,0.0017,11.05
"2014-02-14",36,1785,61.95,1838.63,0.0017,11.9
"2014-02-14",36,1790,57.85,1838.63,0.0017,12.9
"2014-02-14",36,1795,53.85,1838.63,0.0017,13.95
"2014-02-14",36,1800,49.9,1838.63,0.0017,15.2
"2014-02-14",36,1805,46.15,1838.63,0.0017,16.25
"2014-02-14",36,1810,42.6,1838.63,0.0017,17.6
"2014-02-14",36,1815,39,1838.63,0.0017,19.05
"2014-02-14",36,1820,35.55,1838.63,0.0017,20.6
"2014-02-14",36,1825,32.2,1838.63,0.0017,22.35
"2014-02-14",36,1830,29.45,1838.63,0.0017,24.05
"2014-02-14",36,1835,26.1,1838.63,0.0017,26.2
"2014-02-14",36,1840,23.4,1838.63,0.0017,28.35
"2014-02-14",36,1845,20.6,1838.63,0.0017,30.65
"2014-02-14",36,1850,18.1,1838.63,0.0017,33.2
"2014-02-14",36,1855,15.8,1838.63,0.0017,35.9
"2014-02-14",36,1860,13.75,1838.63,0.0017,38.85
"2014-02-14",36,1865,11.9,1838.63,0.0017,41.85
"2014-02-14",36,1870,10.1,1838.63,0.0017,45.1
"2014-02-14",36,1875,8.6,1838.63,0.0017,48.6
"2014-02-14",36,1880,7.3,1838.63,0.0017,52.2
"2014-02-14",36,1885,6.25,1838.63,0.0017,55.85
"2014-02-14",36,1890,5.3,1838.63,0.0017,60.1
"2014-02-14",36,1895,4.4,1838.63,0.0017,64
"2014-02-14",36,1900,3.6,1838.63,0.0017,68.5
"2014-02-14",36,1905,3.025,1838.63,0.0017,72.65
"2014-02-14",36,1910,2.525,1838.63,0.0017,77.15
"2014-02-14",36,1915,2.15,1838.63,0.0017,81.95
"2014-02-14",36,1920,1.825,1838.63,0.0017,86.4
"2014-02-14",36,1925,1.525,1838.63,0.0017,91.1
"2014-02-18",17,1765,76.15,1840.76,0.0014,3.2
"2014-02-18",17,1770,71.45,1840.76,0.0014,3.5
"2014-02-18",17,1775,66.95,1840.76,0.0014,3.9
"2014-02-18",17,1780,62.4,1840.76,0.0014,4.4
"2014-02-18",17,1785,57.9,1840.76,0.0014,4.85
"2014-02-18",17,1790,53.55,1840.76,0.0014,5.45
"2014-02-18",17,1795,49.2,1840.76,0.0014,6.1
"2014-02-18",17,1800,45,1840.76,0.0014,6.85
"2014-02-18",17,1805,40.9,1840.76,0.0014,7.7
"2014-02-18",17,1810,36.85,1840.76,0.0014,8.75
"2014-02-18",17,1815,33.15,1840.76,0.0014,9.85
"2014-02-18",17,1820,29.5,1840.76,0.0014,11.2
"2014-02-18",17,1825,25.95,1840.76,0.0014,12.7
"2014-02-18",17,1830,22.35,1840.76,0.0014,14.35
"2014-02-18",17,1835,19.3,1840.76,0.0014,16.25
"2014-02-18",17,1840,16.45,1840.76,0.0014,18.4
"2014-02-18",17,1845,13.8,1840.76,0.0014,20.9
"2014-02-18",17,1850,11.45,1840.76,0.0014,23.25
"2014-02-18",17,1855,9.35,1840.76,0.0014,26.2
"2014-02-18",17,1860,7.55,1840.76,0.0014,29.35
"2014-02-18",17,1865,6.05,1840.76,0.0014,32.85
"2014-02-18",17,1870,4.75,1840.76,0.0014,36.65
"2014-02-18",17,1875,3.75,1840.76,0.0014,40.6
"2014-02-18",17,1880,2.975,1840.76,0.0014,44.95
"2014-02-18",17,1885,2.3,1840.76,0.0014,49.2
"2014-02-18",17,1890,1.825,1840.76,0.0014,53.05
"2014-02-18",32,1745,98,1840.76,0.0016,5.85
"2014-02-18",32,1750,93.4,1840.76,0.0016,6.25
"2014-02-18",32,1755,88.65,1840.76,0.0016,6.75
"2014-02-18",32,1760,84.15,1840.76,0.0016,7.2
"2014-02-18",32,1765,79.75,1840.76,0.0016,7.95
"2014-02-18",32,1770,75.55,1840.76,0.0016,8.35
"2014-02-18",32,1775,71.2,1840.76,0.0016,9.05
"2014-02-18",32,1780,67.15,1840.76,0.0016,9.75
"2014-02-18",32,1785,62.95,1840.76,0.0016,10.5
"2014-02-18",32,1790,58.75,1840.76,0.0016,11.5
"2014-02-18",32,1795,54.4,1840.76,0.0016,12.3
"2014-02-18",32,1800,50.65,1840.76,0.0016,13.2
"2014-02-18",32,1805,46.95,1840.76,0.0016,14.4
"2014-02-18",32,1810,43.35,1840.76,0.0016,15.8
"2014-02-18",32,1815,39.6,1840.76,0.0016,17.2
"2014-02-18",32,1820,36.15,1840.76,0.0016,18.7
"2014-02-18",32,1825,32.8,1840.76,0.0016,20.3
"2014-02-18",32,1830,29.45,1840.76,0.0016,22.2
"2014-02-18",32,1835,26.4,1840.76,0.0016,23.95
"2014-02-18",32,1840,23.5,1840.76,0.0016,26.05
"2014-02-18",32,1845,20.85,1840.76,0.0016,28.35
"2014-02-18",32,1850,18.15,1840.76,0.0016,30.95
"2014-02-18",32,1855,15.85,1840.76,0.0016,33.6
"2014-02-18",32,1860,13.9,1840.76,0.0016,36.35
"2014-02-18",32,1865,12,1840.76,0.0016,39.8
"2014-02-18",32,1870,10.1,1840.76,0.0016,43.05
"2014-02-18",32,1875,8.5,1840.76,0.0016,46.5
"2014-02-18",32,1880,7.2,1840.76,0.0016,50.2
"2014-02-18",32,1885,5.95,1840.76,0.0016,53.8
"2014-02-18",32,1890,5,1840.76,0.0016,57.85
"2014-02-18",32,1895,4.1,1840.76,0.0016,61.95
"2014-02-18",32,1900,3.375,1840.76,0.0016,66.3
"2014-02-18",32,1905,2.85,1840.76,0.0016,70.7
"2014-02-18",32,1910,2.425,1840.76,0.0016,75.25
"2014-02-18",32,1915,2.05,1840.76,0.0016,79.85
"2014-02-18",32,1920,1.675,1840.76,0.0016,84.55
"2014-02-19",16,1740,89,1828.75,0.0014,3.3
"2014-02-19",16,1745,84.35,1828.75,0.0014,3.6
"2014-02-19",16,1750,79.7,1828.75,0.0014,3.9
"2014-02-19",16,1755,74.9,1828.75,0.0014,4.3
"2014-02-19",16,1760,70.45,1828.75,0.0014,4.7
"2014-02-19",16,1765,65.95,1828.75,0.0014,5.1
"2014-02-19",16,1770,61.35,1828.75,0.0014,5.7
"2014-02-19",16,1775,57.1,1828.75,0.0014,6.25
"2014-02-19",16,1780,52.55,1828.75,0.0014,6.9
"2014-02-19",16,1785,48.35,1828.75,0.0014,7.7
"2014-02-19",16,1790,44.35,1828.75,0.0014,8.55
"2014-02-19",16,1795,40.35,1828.75,0.0014,9.55
"2014-02-19",16,1800,36.5,1828.75,0.0014,10.65
"2014-02-19",16,1805,32.55,1828.75,0.0014,11.85
"2014-02-19",16,1810,28.95,1828.75,0.0014,13.25
"2014-02-19",16,1815,25.55,1828.75,0.0014,14.8
"2014-02-19",16,1820,22.25,1828.75,0.0014,16.55
"2014-02-19",16,1825,19.25,1828.75,0.0014,18.5
"2014-02-19",16,1830,16.5,1828.75,0.0014,20.7
"2014-02-19",16,1835,13.95,1828.75,0.0014,23.15
"2014-02-19",16,1840,11.55,1828.75,0.0014,25.8
"2014-02-19",16,1845,9.5,1828.75,0.0014,28.8
"2014-02-19",16,1850,7.7,1828.75,0.0014,31.95
"2014-02-19",16,1855,6.2,1828.75,0.0014,35.45
"2014-02-19",16,1860,4.9,1828.75,0.0014,39.2
"2014-02-19",16,1865,3.85,1828.75,0.0014,43.05
"2014-02-19",16,1870,3.025,1828.75,0.0014,47.4
"2014-02-19",16,1875,2.375,1828.75,0.0014,51.3
"2014-02-19",16,1880,1.875,1828.75,0.0014,56.2
"2014-02-19",31,1735,97.1,1828.75,0.0016,7.45
"2014-02-19",31,1740,92.8,1828.75,0.0016,7.9
"2014-02-19",31,1745,88.15,1828.75,0.0016,8.5
"2014-02-19",31,1750,83.95,1828.75,0.0016,9.1
"2014-02-19",31,1755,79.35,1828.75,0.0016,9.75
"2014-02-19",31,1760,75.25,1828.75,0.0016,10.45
"2014-02-19",31,1765,71,1828.75,0.0016,11.3
"2014-02-19",31,1770,66.6,1828.75,0.0016,12.1
"2014-02-19",31,1775,62.45,1828.75,0.0016,12.9
"2014-02-19",31,1780,58.6,1828.75,0.0016,13.9
"2014-02-19",31,1785,54.6,1828.75,0.0016,14.85
"2014-02-19",31,1790,50.7,1828.75,0.0016,16.05
"2014-02-19",31,1795,46.95,1828.75,0.0016,17.25
"2014-02-19",31,1800,43.2,1828.75,0.0016,18.65
"2014-02-19",31,1805,39.8,1828.75,0.0016,20.05
"2014-02-19",31,1810,36.3,1828.75,0.0016,21.5
"2014-02-19",31,1815,32.95,1828.75,0.0016,23.25
"2014-02-19",31,1820,29.75,1828.75,0.0016,24.95
"2014-02-19",31,1825,27.05,1828.75,0.0016,26.95
"2014-02-19",31,1830,23.8,1828.75,0.0016,28.95
"2014-02-19",31,1835,21.1,1828.75,0.0016,31.25
"2014-02-19",31,1840,18.45,1828.75,0.0016,33.65
"2014-02-19",31,1845,16.25,1828.75,0.0016,36.25
"2014-02-19",31,1850,14.15,1828.75,0.0016,39.35
"2014-02-19",31,1855,12.1,1828.75,0.0016,42.3
"2014-02-19",31,1860,10.4,1828.75,0.0016,45.55
"2014-02-19",31,1865,8.8,1828.75,0.0016,49
"2014-02-19",31,1870,7.4,1828.75,0.0016,52.6
"2014-02-19",31,1875,6.1,1828.75,0.0016,56.2
"2014-02-19",31,1880,5.15,1828.75,0.0016,60.4
"2014-02-19",31,1885,4.1,1828.75,0.0016,64.35
"2014-02-19",31,1890,3.5,1828.75,0.0016,68.65
"2014-02-19",31,1895,2.925,1828.75,0.0016,73.05
"2014-02-19",31,1900,2.45,1828.75,0.0016,77.55
"2014-02-19",31,1905,2.025,1828.75,0.0016,82.15
"2014-02-19",31,1910,1.65,1828.75,0.0016,86.75
"2014-02-20",15,1745,96.35,1839.78,0.0014,2.475
"2014-02-20",15,1750,91.55,1839.78,0.0014,2.675
"2014-02-20",15,1755,86.95,1839.78,0.0014,2.875
"2014-02-20",15,1760,82.15,1839.78,0.0014,3.1
"2014-02-20",15,1765,77.2,1839.78,0.0014,3.35
"2014-02-20",15,1770,72.65,1839.78,0.0014,3.65
"2014-02-20",15,1775,68.1,1839.78,0.0014,4
"2014-02-20",15,1780,63.5,1839.78,0.0014,4.4
"2014-02-20",15,1785,59,1839.78,0.0014,4.85
"2014-02-20",15,1790,54.5,1839.78,0.0014,5.35
"2014-02-20",15,1795,50.1,1839.78,0.0014,5.95
"2014-02-20",15,1800,45.8,1839.78,0.0014,6.65
"2014-02-20",15,1805,41.6,1839.78,0.0014,7.4
"2014-02-20",15,1810,37.4,1839.78,0.0014,8.35
"2014-02-20",15,1815,33.5,1839.78,0.0014,9.35
"2014-02-20",15,1820,29.8,1839.78,0.0014,10.55
"2014-02-20",15,1825,26.05,1839.78,0.0014,11.9
"2014-02-20",15,1830,22.45,1839.78,0.0014,13.45
"2014-02-20",15,1835,19.2,1839.78,0.0014,15.25
"2014-02-20",15,1840,16.3,1839.78,0.0014,17.25
"2014-02-20",15,1845,13.6,1839.78,0.0014,19.55
"2014-02-20",15,1850,11.1,1839.78,0.0014,22.05
"2014-02-20",15,1855,8.95,1839.78,0.0014,24.75
"2014-02-20",15,1860,7.1,1839.78,0.0014,27.9
"2014-02-20",15,1865,5.45,1839.78,0.0014,31.55
"2014-02-20",15,1870,4.15,1839.78,0.0014,35.1
"2014-02-20",15,1875,3.15,1839.78,0.0014,39.15
"2014-02-20",15,1880,2.375,1839.78,0.0014,43.35
"2014-02-20",15,1885,1.775,1839.78,0.0014,47.6
"2014-02-20",36,1750,96.25,1839.78,0.0017,8.5
"2014-02-20",36,1755,91.75,1839.78,0.0017,9
"2014-02-20",36,1760,87.35,1839.78,0.0017,9.55
"2014-02-20",36,1765,82.95,1839.78,0.0017,10.2
"2014-02-20",36,1770,78.65,1839.78,0.0017,10.9
"2014-02-20",36,1775,74.4,1839.78,0.0017,11.65
"2014-02-20",36,1780,70.15,1839.78,0.0017,12.35
"2014-02-20",36,1785,66,1839.78,0.0017,13.25
"2014-02-20",36,1790,61.95,1839.78,0.0017,14.25
"2014-02-20",36,1795,58,1839.78,0.0017,15.25
"2014-02-20",36,1800,54.1,1839.78,0.0017,16.35
"2014-02-20",36,1805,50.25,1839.78,0.0017,17.5
"2014-02-20",36,1810,46.4,1839.78,0.0017,18.8
"2014-02-20",36,1815,42.75,1839.78,0.0017,20.2
"2014-02-20",36,1820,39.1,1839.78,0.0017,21.6
"2014-02-20",36,1825,35.9,1839.78,0.0017,23.2
"2014-02-20",36,1830,32.65,1839.78,0.0017,24.95
"2014-02-20",36,1835,29.5,1839.78,0.0017,26.85
"2014-02-20",36,1840,26.5,1839.78,0.0017,28.8
"2014-02-20",36,1845,23.75,1839.78,0.0017,31.05
"2014-02-20",36,1850,21.05,1839.78,0.0017,33.4
"2014-02-20",36,1855,18.6,1839.78,0.0017,35.9
"2014-02-20",36,1860,16.25,1839.78,0.0017,38.35
"2014-02-20",36,1865,14.15,1839.78,0.0017,41.2
"2014-02-20",36,1870,12.15,1839.78,0.0017,44.3
"2014-02-20",36,1875,10.4,1839.78,0.0017,47.55
"2014-02-20",36,1880,8.85,1839.78,0.0017,50.95
"2014-02-20",36,1885,7.45,1839.78,0.0017,54.7
"2014-02-20",36,1890,6.25,1839.78,0.0017,58.45
"2014-02-20",36,1895,5.25,1839.78,0.0017,62.55
"2014-02-20",36,1900,4.35,1839.78,0.0017,66.65
"2014-02-20",36,1905,3.6,1839.78,0.0017,70.8
"2014-02-20",36,1910,3.025,1839.78,0.0017,75.2
"2014-02-20",36,1915,2.5,1839.78,0.0017,79.85
"2014-02-20",36,1920,2.075,1839.78,0.0017,84.45
"2014-02-20",36,1925,1.75,1839.78,0.0017,89
"2014-02-21",14,1740,96.5,1836.25,0.0013,2.375
"2014-02-21",14,1745,91.5,1836.25,0.0013,2.525
"2014-02-21",14,1750,86.75,1836.25,0.0013,2.675
"2014-02-21",14,1755,82,1836.25,0.0013,2.9
"2014-02-21",14,1760,77.4,1836.25,0.0013,3.2
"2014-02-21",14,1765,72.6,1836.25,0.0013,3.4
"2014-02-21",14,1770,67.9,1836.25,0.0013,3.7
"2014-02-21",14,1775,63.3,1836.25,0.0013,4.1
"2014-02-21",14,1780,58.65,1836.25,0.0013,4.45
"2014-02-21",14,1785,54.2,1836.25,0.0013,4.9
"2014-02-21",14,1790,49.8,1836.25,0.0013,5.45
"2014-02-21",14,1795,45.4,1836.25,0.0013,6.05
"2014-02-21",14,1800,41.15,1836.25,0.0013,6.8
"2014-02-21",14,1805,37,1836.25,0.0013,7.65
"2014-02-21",14,1810,32.95,1836.25,0.0013,8.6
"2014-02-21",14,1815,29,1836.25,0.0013,9.75
"2014-02-21",14,1820,25.35,1836.25,0.0013,11.05
"2014-02-21",14,1825,21.75,1836.25,0.0013,12.55
"2014-02-21",14,1830,18.4,1836.25,0.0013,14.3
"2014-02-21",14,1835,15.4,1836.25,0.0013,16.25
"2014-02-21",14,1840,12.7,1836.25,0.0013,18.5
"2014-02-21",14,1845,10.2,1836.25,0.0013,20.95
"2014-02-21",14,1850,8.05,1836.25,0.0013,23.7
"2014-02-21",14,1855,6.2,1836.25,0.0013,26.9
"2014-02-21",14,1860,4.7,1836.25,0.0013,30.45
"2014-02-21",14,1865,3.45,1836.25,0.0013,34.25
"2014-02-21",14,1870,2.55,1836.25,0.0013,38.4
"2014-02-21",14,1875,1.825,1836.25,0.0013,42.65
"2014-02-21",35,1745,96,1836.25,0.0017,8.15
"2014-02-21",35,1750,91.55,1836.25,0.0017,8.65
"2014-02-21",35,1755,87.1,1836.25,0.0017,9.2
"2014-02-21",35,1760,82.75,1836.25,0.0017,9.85
"2014-02-21",35,1765,78.4,1836.25,0.0017,10.45
"2014-02-21",35,1770,74,1836.25,0.0017,11.15
"2014-02-21",35,1775,69.8,1836.25,0.0017,11.9
"2014-02-21",35,1780,65.6,1836.25,0.0017,12.75
"2014-02-21",35,1785,61.5,1836.25,0.0017,13.6
"2014-02-21",35,1790,57.5,1836.25,0.0017,14.55
"2014-02-21",35,1795,53.45,1836.25,0.0017,15.65
"2014-02-21",35,1800,49.65,1836.25,0.0017,16.75
"2014-02-21",35,1805,45.85,1836.25,0.0017,18
"2014-02-21",35,1810,42.2,1836.25,0.0017,19.3
"2014-02-21",35,1815,38.55,1836.25,0.0017,20.7
"2014-02-21",35,1820,35.1,1836.25,0.0017,22.3
"2014-02-21",35,1825,31.75,1836.25,0.0017,24
"2014-02-21",35,1830,28.55,1836.25,0.0017,25.8
"2014-02-21",35,1835,25.55,1836.25,0.0017,27.85
"2014-02-21",35,1840,22.7,1836.25,0.0017,29.95
"2014-02-21",35,1845,20.05,1836.25,0.0017,32.25
"2014-02-21",35,1850,17.7,1836.25,0.0017,34.85
"2014-02-21",35,1855,15.25,1836.25,0.0017,37.35
"2014-02-21",35,1860,13.15,1836.25,0.0017,40.25
"2014-02-21",35,1865,11.2,1836.25,0.0017,43.3
"2014-02-21",35,1870,9.55,1836.25,0.0017,46.6
"2014-02-21",35,1875,8.05,1836.25,0.0017,50.05
"2014-02-21",35,1880,6.75,1836.25,0.0017,53.75
"2014-02-21",35,1885,5.6,1836.25,0.0017,57.65
"2014-02-21",35,1890,4.65,1836.25,0.0017,61.6
"2014-02-21",35,1895,3.85,1836.25,0.0017,66.2
"2014-02-21",35,1900,3.15,1836.25,0.0017,69.95
"2014-02-21",35,1905,2.6,1836.25,0.0017,74.6
"2014-02-21",35,1910,2.15,1836.25,0.0017,79.65
"2014-02-21",35,1915,1.775,1836.25,0.0017,84.3
"2014-02-24",11,1750,99.9,1847.61,0.0013,1.375
"2014-02-24",11,1755,95,1847.61,0.0013,1.475
"2014-02-24",11,1760,90.1,1847.61,0.0013,1.525
"2014-02-24",11,1765,85.25,1847.61,0.0013,1.675
"2014-02-24",11,1770,80.25,1847.61,0.0013,1.825
"2014-02-24",11,1775,75.45,1847.61,0.0013,1.975
"2014-02-24",11,1780,70.7,1847.61,0.0013,2.15
"2014-02-24",11,1785,65.9,1847.61,0.0013,2.45
"2014-02-24",11,1790,61.25,1847.61,0.0013,2.75
"2014-02-24",11,1795,56.6,1847.61,0.0013,3.1
"2014-02-24",11,1800,52.05,1847.61,0.0013,3.5
"2014-02-24",11,1805,47.75,1847.61,0.0013,4
"2014-02-24",11,1810,43.15,1847.61,0.0013,4.6
"2014-02-24",11,1815,38.85,1847.61,0.0013,5.3
"2014-02-24",11,1820,34.8,1847.61,0.0013,6.15
"2014-02-24",11,1825,30.9,1847.61,0.0013,7.15
"2014-02-24",11,1830,26.85,1847.61,0.0013,8.25
"2014-02-24",11,1835,23.15,1847.61,0.0013,9.6
"2014-02-24",11,1840,19.5,1847.61,0.0013,11.2
"2014-02-24",11,1845,16.35,1847.61,0.0013,13
"2014-02-24",11,1850,13.5,1847.61,0.0013,15.1
"2014-02-24",11,1855,10.9,1847.61,0.0013,17.45
"2014-02-24",11,1860,8.65,1847.61,0.0013,20.05
"2014-02-24",11,1865,6.65,1847.61,0.0013,23.15
"2014-02-24",11,1870,5.05,1847.61,0.0013,26.5
"2014-02-24",11,1875,3.75,1847.61,0.0013,30.15
"2014-02-24",11,1880,2.75,1847.61,0.0013,34.2
"2014-02-24",11,1885,2.025,1847.61,0.0013,38.65
"2014-02-24",32,1755,98.5,1847.61,0.0017,6.4
"2014-02-24",32,1760,93.9,1847.61,0.0017,6.9
"2014-02-24",32,1765,89.6,1847.61,0.0017,7.35
"2014-02-24",32,1770,85.15,1847.61,0.0017,7.85
"2014-02-24",32,1775,80.65,1847.61,0.0017,8.45
"2014-02-24",32,1780,76.3,1847.61,0.0017,9.05
"2014-02-24",32,1785,71.95,1847.61,0.0017,9.75
"2014-02-24",32,1790,67.7,1847.61,0.0017,10.45
"2014-02-24",32,1795,63.5,1847.61,0.0017,11.3
"2014-02-24",32,1800,59.35,1847.61,0.0017,12.15
"2014-02-24",32,1805,55.3,1847.61,0.0017,13.1
"2014-02-24",32,1810,51.35,1847.61,0.0017,14.2
"2014-02-24",32,1815,47.5,1847.61,0.0017,15.3
"2014-02-24",32,1820,43.7,1847.61,0.0017,16.6
"2014-02-24",32,1825,40,1847.61,0.0017,17.9
"2014-02-24",32,1830,36.4,1847.61,0.0017,19.4
"2014-02-24",32,1835,33.05,1847.61,0.0017,21
"2014-02-24",32,1840,29.75,1847.61,0.0017,22.75
"2014-02-24",32,1845,26.75,1847.61,0.0017,24.65
"2014-02-24",32,1850,23.9,1847.61,0.0017,26.6
"2014-02-24",32,1855,21.05,1847.61,0.0017,28.95
"2014-02-24",32,1860,18.5,1847.61,0.0017,31.2
"2014-02-24",32,1865,16,1847.61,0.0017,33.85
"2014-02-24",32,1870,13.9,1847.61,0.0017,36.65
"2014-02-24",32,1875,11.9,1847.61,0.0017,39.65
"2014-02-24",32,1880,10.15,1847.61,0.0017,42.75
"2014-02-24",32,1885,8.55,1847.61,0.0017,46.2
"2014-02-24",32,1890,7.2,1847.61,0.0017,49.85
"2014-02-24",32,1895,6.05,1847.61,0.0017,53.7
"2014-02-24",32,1900,5.05,1847.61,0.0017,58
"2014-02-24",32,1905,4.25,1847.61,0.0017,62.15
"2014-02-24",32,1910,3.55,1847.61,0.0017,66.1
"2014-02-24",32,1915,2.95,1847.61,0.0017,70.5
"2014-02-24",39,1760,95.7,1847.61,0.0018,8.9
"2014-02-24",39,1765,91.3,1847.61,0.0018,9.45
"2014-02-24",39,1770,86.9,1847.61,0.0018,10.05
"2014-02-24",39,1775,82.55,1847.61,0.0018,10.7
"2014-02-24",39,1780,78.25,1847.61,0.0018,11.45
"2014-02-24",39,1785,74,1847.61,0.0018,12.15
"2014-02-24",39,1790,69.8,1847.61,0.0018,13
"2014-02-24",39,1795,65.7,1847.61,0.0018,13.9
"2014-02-24",39,1800,61.7,1847.61,0.0018,14.85
"2014-02-24",39,1805,57.75,1847.61,0.0018,15.9
"2014-02-24",39,1810,53.85,1847.61,0.0018,17
"2014-02-24",39,1815,49.95,1847.61,0.0018,18.2
"2014-02-24",39,1820,46.3,1847.61,0.0018,19.5
"2014-02-24",39,1825,42.8,1847.61,0.0018,20.95
"2014-02-24",39,1830,39.15,1847.61,0.0018,22.45
"2014-02-24",39,1835,35.8,1847.61,0.0018,24.15
"2014-02-24",39,1840,32.65,1847.61,0.0018,25.95
"2014-02-24",39,1845,29.55,1847.61,0.0018,27.85
"2014-02-24",39,1850,26.65,1847.61,0.0018,29.9
"2014-02-24",39,1855,23.9,1847.61,0.0018,32.15
"2014-02-24",39,1860,21.25,1847.61,0.0018,34.5
